playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,totalGoals,assists,saves
336595,FIF,2869,MAR,Morocco,M,Bilal,El Khannouss,2004-05-10,"5' 11""",152.0,23,NULL,Morocco,NULL,NULL,336595,0,0,0
373927,FIF,2869,MAR,Morocco,M,Ayyoub,Bouaddi,2007-10-02,"6' 1""",163.0,6,NULL,Morocco,NULL,NULL,373927,0,0,0
378491,FIF,2869,MAR,Morocco,M,Samir,El Mourabet,2005-10-06,"6' 2""",159.0,15,NULL,Morocco,NULL,NULL,378491,0,0,0
269562,FIF,2869,MAR,Morocco,F,Ayoub,El Kaabi,1993-06-25,"6' 0""",174.0,20,NULL,Morocco,NULL,NULL,269562,0,0,0
276139,FIF,2869,MAR,Morocco,F,Soufiane,Rahimi,1996-06-02,"5' 11""",163.0,9,NULL,Morocco,NULL,NULL,276139,2,1,0
300912,FIF,2869,MAR,Morocco,F,Abde,Ezzalzouli,2001-12-17,"5' 10""",161.0,17,NULL,Morocco,NULL,NULL,300912,NULL,NULL,NULL
360062,FIF,2869,MAR,Morocco,F,Chemsdine,Talbi,2005-05-09,"5' 9""",152.0,7,NULL,Morocco,NULL,NULL,360062,0,1,0
379012,FIF,2869,MAR,Morocco,F,Gessime,Yassine,2005-11-22,"5' 8""",121.0,16,NULL,Morocco,NULL,NULL,379012,1,0,0
416636,FIF,2869,MAR,Morocco,F,Ayoube,Amaimouni,2004-11-30,"5' 10""",152.0,21,NULL,Morocco,NULL,NULL,416636,0,0,0
177821,FIF,449,NED,Netherlands,G,Mark,Flekken,1993-06-13,"6' 5""",192.0,23,NULL,Netherlands,NULL,NULL,177821,0,0,0
291609,FIF,449,NED,Netherlands,G,Bart,Verbruggen,2002-08-18,"6' 4""",194.0,1,NULL,Netherlands,NULL,NULL,291609,0,0,16
301449,FIF,449,NED,Netherlands,G,Robin,Roefs,2003-01-17,"6' 4""",159.0,13,NULL,Netherlands,NULL,NULL,301449,0,0,0
157892,FIF,449,NED,Netherlands,D,Virgil,van Dijk,1991-07-08,"6' 5""",203.0,4,NULL,Netherlands,NULL,NULL,157892,1,1,0
159248,FIF,449,NED,Netherlands,D,Nathan,Aké,1995-02-18,"5' 11""",183.0,5,NULL,Netherlands,NULL,NULL,159248,0,0,0
213248,FIF,449,NED,Netherlands,D,Denzel,Dumfries,1996-04-18,"6' 2""",174.0,22,NULL,Netherlands,NULL,NULL,213248,0,2,0
264828,FIF,449,NED,Netherlands,D,Lutsharel,Geertruida,2000-07-18,"6' 0""",150.0,2,NULL,Netherlands,NULL,NULL,264828,0,0,0
282583,FIF,449,NED,Netherlands,D,Jan Paul,van Hecke,2000-06-08,"6' 2""",172.0,6,NULL,Netherlands,NULL,NULL,282583,1,0,0
296512,FIF,449,NED,Netherlands,D,Micky,van de Ven,2001-04-19,"6' 4""",179.0,15,NULL,Netherlands,NULL,NULL,296512,0,0,0
353951,FIF,449,NED,Netherlands,D,Jorrel,Hato,2006-03-07,"6' 0""",170.0,25,NULL,Netherlands,NULL,NULL,353951,0,0,0
146335,FIF,449,NED,Netherlands,M,Marten,de Roon,1991-03-29,"6' 1""",168.0,3,NULL,Netherlands,NULL,NULL,146335,0,0,0
219022,FIF,449,NED,Netherlands,M,Frenkie,de Jong,1997-05-12,"5' 11""",161.0,21,NULL,Netherlands,NULL,NULL,219022,0,0,0
240965,FIF,449,NED,Netherlands,M,Guus,Til,1997-12-22,"6' 2""",172.0,16,NULL,Netherlands,NULL,NULL,240965,0,0,0
258968,FIF,449,NED,Netherlands,M,Teun,Koopmeiners,1998-02-28,"6' 1""",183.0,20,NULL,Netherlands,NULL,NULL,258968,0,0,0
261328,FIF,449,NED,Netherlands,M,Tijjani,Reijnders,1998-07-29,"5' 10""",174.0,14,NULL,Netherlands,NULL,NULL,261328,0,1,0
274632,FIF,449,NED,Netherlands,M,Ryan,Gravenberch,2002-05-16,"6' 3""",183.0,8,NULL,Netherlands,NULL,NULL,274632,0,2,0
282186,FIF,449,NED,Netherlands,M,Mats,Wieffer,1999-11-16,"6' 2""",172.0,12,NULL,Netherlands,NULL,NULL,282186,0,0,0
282230,FIF,449,NED,Netherlands,M,Quinten,Timber,2001-06-17,"5' 9""",157.0,26,NULL,Netherlands,NULL,NULL,282230,0,0,0
159255,FIF,449,NED,Netherlands,F,Memphis,Depay,1994-02-13,"5' 10""",172.0,10,NULL,Netherlands,NULL,NULL,159255,0,1,0
177042,FIF,449,NED,Netherlands,F,Wout,Weghorst,1992-08-07,"6' 6""",196.0,9,NULL,Netherlands,NULL,NULL,177042,0,0,0
245916,FIF,449,NED,Netherlands,F,Justin,Kluivert,1999-05-05,"5' 8""",146.0,7,NULL,Netherlands,NULL,NULL,245916,0,0,0
249524,FIF,449,NED,Netherlands,F,Cody,Gakpo,1999-05-07,"6' 4""",172.0,11,NULL,Netherlands,NULL,NULL,249524,3,1,0
255344,FIF,449,NED,Netherlands,F,Noa,Lang,1999-06-17,"5' 9""",152.0,17,NULL,Netherlands,NULL,NULL,255344,0,0,0
259481,FIF,449,NED,Netherlands,F,Donyell,Malen,1999-01-19,"5' 10""",150.0,18,NULL,Netherlands,NULL,NULL,259481,0,0,0
282229,FIF,449,NED,Netherlands,F,Brian,Brobbey,2002-02-01,"5' 11""",174.0,19,NULL,Netherlands,NULL,NULL,282229,3,0,0
284792,FIF,449,NED,Netherlands,F,Crysencio,Summerville,2001-10-30,"5' 8""",139.0,24,NULL,Netherlands,NULL,NULL,284792,2,2,0
168747,FIF,2666,NZL,New Zealand,G,Max,Crocombe,1993-08-12,"6' 4""",185.0,1,NULL,New Zealand,NULL,NULL,168747,0,0,11
228288,FIF,2666,NZL,New Zealand,G,Michael,Woud,1999-01-16,"6' 5""",194.0,22,NULL,New Zealand,NULL,NULL,228288,0,0,0
297800,FIF,2666,NZL,New Zealand,G,Alex,Paulsen,2002-07-04,"6' 0""",183.0,12,NULL,New Zealand,NULL,NULL,297800,0,0,0
101934,FIF,2666,NZL,New Zealand,D,Michael,Boxall,1988-08-18,"6' 3""",207.0,5,NULL,USA,Auckland,NULL,101934,0,0,0
103819,FIF,2666,NZL,New Zealand,D,Tommy,Smith,1990-03-31,"6' 2""",183.0,26,NULL,England,NULL,NULL,103819,0,0,0
159470,FIF,2666,NZL,New Zealand,D,Tim,Payne,1994-01-10,"5' 10""",161.0,2,NULL,New Zealand,NULL,NULL,159470,0,1,0
254441,FIF,2666,NZL,New Zealand,D,Francis,de Vries,1994-11-28,"6' 2""",174.0,3,NULL,New Zealand,NULL,NULL,254441,0,0,0
266554,FIF,2666,NZL,New Zealand,D,Liberato,Cacace,2000-09-27,"6' 0""",181.0,13,NULL,New Zealand,NULL,NULL,266554,0,0,0
282239,FIF,2666,NZL,New Zealand,D,Callan,Elliot,1999-07-07,"5' 10""",150.0,24,NULL,New Zealand,NULL,NULL,282239,0,0,0
288469,FIF,2666,NZL,New Zealand,D,Nando,Pijnaker,1999-02-25,"6' 3""",192.0,15,NULL,New Zealand,NULL,NULL,288469,0,0,0
332367,FIF,2666,NZL,New Zealand,D,Finn,Surman,2003-09-23,"6' 3""",183.0,16,NULL,New Zealand,NULL,NULL,332367,1,0,0
367427,FIF,2666,NZL,New Zealand,D,Tyler,Bindon,2005-01-27,"6' 3""",185.0,4,NULL,New Zealand,NULL,NULL,367427,0,0,0
156146,FIF,2666,NZL,New Zealand,M,Ryan,Thomas,1994-12-20,"5' 9""",152.0,23,NULL,New Zealand,NULL,NULL,156146,0,0,0
194736,FIF,2666,NZL,New Zealand,M,Alex,Rufer,1996-06-12,"6' 0""",163.0,14,NULL,Switzerland,NULL,NULL,194736,0,0,0
228279,FIF,2666,NZL,New Zealand,M,Callum,McCowatt,1999-04-30,"5' 11""",163.0,20,NULL,New Zealand,NULL,NULL,228279,0,0,0
228283,FIF,2666,NZL,New Zealand,M,Sarpreet,Singh,1999-02-20,"5' 11""",157.0,10,NULL,New Zealand,NULL,NULL,228283,0,0,0
228294,FIF,2666,NZL,New Zealand,M,Joe,Bell,1999-04-27,"6' 0""",181.0,6,NULL,New Zealand,NULL,NULL,228294,0,0,0
297798,FIF,2666,NZL,New Zealand,M,Marko,Stamenic,2002-02-19,"6' 2""",172.0,8,NULL,New Zealand,NULL,NULL,297798,0,0,0
297803,FIF,2666,NZL,New Zealand,M,Matthew,Garbett,2002-04-13,"6' 4""",163.0,7,NULL,New Zealand,NULL,NULL,297803,NULL,NULL,NULL
351369,FIF,2666,NZL,New Zealand,M,Lachlan,Bayliss,2002-07-24,"5' 10""",163.0,25,NULL,New Zealand,NULL,NULL,351369,0,0,0
134190,FIF,2666,NZL,New Zealand,F,Chris,Wood,1991-12-07,"6' 3""",205.0,9,NULL,New Zealand,NULL,NULL,134190,0,2,0
175958,FIF,2666,NZL,New Zealand,F,Kosta,Barbarouses,1990-02-19,"5' 7""",150.0,17,NULL,New Zealand,"Wellington, NZ",NULL,175958,0,0,0
266555,FIF,2666,NZL,New Zealand,F,Elijah,Just,2000-05-01,"5' 9""",152.0,11,NULL,New Zealand,NULL,NULL,266555,3,0,0
277113,FIF,2666,NZL,New Zealand,F,Ben,Waine,2001-06-11,"5' 10""",174.0,18,NULL,New Zealand,NULL,NULL,277113,0,0,0
297794,FIF,2666,NZL,New Zealand,F,Jesse,Randall,2002-08-19,"5' 9""",152.0,21,NULL,New Zealand,NULL,NULL,297794,0,0,0
297802,FIF,2666,NZL,New Zealand,F,Ben,Old,2002-08-13,"5' 8""",141.0,19,NULL,France,NULL,NULL,297802,0,0,0
193610,FIF,464,NOR,Norway,G,Ørjan,Nyland,1990-09-10,"6' 4""",196.0,1,NULL,Norway,NULL,NULL,193610,0,0,16
286433,FIF,464,NOR,Norway,G,Egil,Selvik,1997-07-30,"6' 4""",196.0,13,NULL,Norway,NULL,NULL,286433,0,0,5
304258,FIF,464,NOR,Norway,G,Sander,Tangvik,2002-11-29,"6' 4""",174.0,12,NULL,Norway,NULL,NULL,304258,0,0,0
129285,FIF,464,NOR,Norway,D,Marcus,Holmgren Pedersen,2000-07-16,"6' 0""",168.0,16,NULL,Norway,NULL,NULL,129285,1,0,0
206173,FIF,464,NOR,Norway,D,Kristoffer,Ajer,1998-04-17,"6' 6""",203.0,3,NULL,Norway,NULL,NULL,206173,0,0,0
222991,FIF,464,NOR,Norway,D,Julian,Ryerson,1997-11-17,"6' 0""",190.0,26,NULL,Norway,NULL,NULL,222991,0,0,0
238088,FIF,464,NOR,Norway,D,Fredrik André,Bjørkan,1998-08-21,"5' 11""",161.0,15,NULL,Norway,NULL,NULL,238088,0,0,0
272867,FIF,464,NOR,Norway,D,Torbjørn,Heggem,1999-01-12,"6' 4""",174.0,17,NULL,Norway,NULL,NULL,272867,0,0,0
281736,FIF,464,NOR,Norway,D,Leo,Østigard,1999-11-28,"6' 0""",179.0,4,NULL,Norway,NULL,NULL,281736,1,0,0
303281,FIF,464,NOR,Norway,D,Henrik,Falchener,2003-05-08,"6' 4""",181.0,25,NULL,Norway,NULL,NULL,303281,0,0,0
313361,FIF,464,NOR,Norway,D,David,Møller Wolfe,2002-04-23,"6' 1""",172.0,5,NULL,Norway,NULL,NULL,313361,0,1,0
366455,FIF,464,NOR,Norway,D,Sondre,Langas,2001-02-02,"6' 3""",179.0,24,NULL,Norway,NULL,NULL,366455,0,0,0
202686,FIF,464,NOR,Norway,M,Morten,Thorsby,1996-05-05,"6' 2""",159.0,2,NULL,Norway,NULL,NULL,202686,0,0,0
203669,FIF,464,NOR,Norway,M,Martin,Ødegaard,1998-12-17,"5' 10""",150.0,10,NULL,Norway,NULL,NULL,203669,0,4,0
205924,FIF,464,NOR,Norway,M,Patrick,Berg,1997-11-24,"5' 10""",161.0,6,NULL,Norway,NULL,NULL,205924,0,2,0
212900,FIF,464,NOR,Norway,M,Fredrik,Aursnes,1995-12-10,"5' 11""",157.0,14,NULL,Norway,NULL,NULL,212900,0,0,0
218998,FIF,464,NOR,Norway,M,Sander,Berge,1998-02-14,"6' 5""",212.0,8,NULL,Norway,NULL,NULL,218998,0,0,0
235789,FIF,464,NOR,Norway,M,Jens Petter,Hauge,1999-10-12,"6' 0""",163.0,23,NULL,Norway,NULL,NULL,235789,0,0,0
284212,FIF,464,NOR,Norway,M,Kristian,Thorstvedt,1999-03-13,"6' 2""",183.0,18,NULL,Norway,NULL,NULL,284212,0,0,0
307111,FIF,464,NOR,Norway,M,Oscar,Bobb,2003-07-12,"5' 9""",159.0,22,NULL,Norway,NULL,NULL,307111,0,0,0
307477,FIF,464,NOR,Norway,M,Thelo,Aasgaard,2002-05-02,"6' 2""",192.0,19,NULL,Norway,NULL,NULL,307477,1,0,0
319368,FIF,464,NOR,Norway,M,Antonio,Nusa,2005-04-17,"6' 0""",170.0,20,NULL,Norway,NULL,NULL,319368,1,0,0
188230,FIF,464,NOR,Norway,F,Alexander,Sørloth,1995-12-05,"6' 5""",205.0,7,NULL,Norway,NULL,NULL,188230,0,0,0
252747,FIF,464,NOR,Norway,F,Jørgen Strand,Larsen,2000-02-06,"6' 4""",172.0,11,NULL,Norway,NULL,NULL,252747,0,0,0
253989,FIF,464,NOR,Norway,F,Erling,Haaland,2000-07-21,"6' 5""",205.0,9,NULL,Norway,NULL,NULL,253989,7,0,0
313415,FIF,464,NOR,Norway,F,Andreas,Schjelderup,2004-06-01,"5' 9""",161.0,21,NULL,Norway,NULL,NULL,313415,1,3,0
124521,FIF,2659,PAN,Panama,G,Luis,Mejía,1991-03-16,"6' 4""",174.0,1,NULL,Panama,NULL,NULL,124521,0,0,0
191806,FIF,2659,PAN,Panama,G,Orlando,Mosquera,1994-12-25,"6' 3""",214.0,22,NULL,Panama,NULL,NULL,191806,0,0,7
328403,FIF,2659,PAN,Panama,G,César,Samudio,1994-02-23,"6' 2""",192.0,12,NULL,Panama,NULL,NULL,328403,0,0,0
137355,FIF,2659,PAN,Panama,D,Roderick,Miller,1992-04-03,"6' 3""",183.0,25,NULL,Panama,NULL,NULL,137355,0,0,0
138183,FIF,2659,PAN,Panama,D,Éric,Davis,1991-03-31,"5' 11""",172.0,15,NULL,Panama,NULL,NULL,138183,0,0,0
189775,FIF,2659,PAN,Panama,M,Andrés,Andrade,1989-02-23,"6' 0""",161.0,16,NULL,Colombia,NULL,NULL,189775,0,0,0
216418,FIF,2659,PAN,Panama,D,Fidel,Escobar,1995-01-09,"6' 0""",161.0,4,NULL,Panama,NULL,NULL,216418,0,0,0
216420,FIF,2659,PAN,Panama,D,Amir,Murillo,1996-02-11,"6' 0""",163.0,23,NULL,Panama,NULL,NULL,216420,0,0,0
260346,FIF,2659,PAN,Panama,D,César,Blackman,1998-04-02,"5' 9""",170.0,2,NULL,Panama,NULL,NULL,260346,0,0,0
271294,FIF,2659,PAN,Panama,D,Jorge,Gutiérrez,1998-09-01,"5' 7""",150.0,26,NULL,Panama,NULL,NULL,271294,0,0,0
286667,FIF,2659,PAN,Panama,D,José,Córdoba,2001-06-03,"6' 2""",192.0,3,NULL,Panama,NULL,NULL,286667,0,0,0
291014,FIF,2659,PAN,Panama,D,Jiovany,Ramos,1997-01-26,"6' 2""",181.0,13,NULL,Panama,NULL,NULL,291014,0,0,0
328402,FIF,2659,PAN,Panama,D,Edgardo,Fariña,2001-10-19,"6' 4""",183.0,5,NULL,Panama,NULL,NULL,328402,0,0,0
116825,FIF,2659,PAN,Panama,M,Aníbal,Godoy,1990-02-10,"6' 0""",163.0,20,NULL,Panama,NULL,NULL,116825,0,0,0
176145,FIF,2659,PAN,Panama,M,Cristian,Martínez,1997-02-06,"5' 7""",159.0,6,NULL,Panama,NULL,NULL,176145,0,0,0
201919,FIF,2659,PAN,Panama,M,Édgar Yoel,Bárcenas,1993-10-23,"5' 9""",163.0,11,NULL,Panama,NULL,NULL,201919,0,0,0
219508,FIF,2659,PAN,Panama,M,Adalberto,Carrasquilla,1998-11-28,"5' 7""",172.0,8,NULL,Panama,NULL,NULL,219508,0,0,0
238763,FIF,2659,PAN,Panama,M,José Luis,Rodríguez,1998-06-19,"5' 11""",170.0,7,NULL,Panama,NULL,NULL,238763,0,0,0
285452,FIF,2659,PAN,Panama,M,Carlos,Harvey,2000-02-03,"6' 1""",194.0,14,NULL,Panama,NULL,NULL,285452,0,0,0
102167,FIF,2659,PAN,Panama,F,Alberto,Quintero,1987-12-18,"5' 6""",130.0,19,NULL,Panama,NULL,NULL,102167,0,0,0
155913,FIF,2659,PAN,Panama,F,Cecilio,Waterman,1991-04-13,"5' 11""",179.0,18,NULL,Panama,NULL,NULL,155913,0,0,0
195326,FIF,2659,PAN,Panama,F,Ismael,Díaz,1997-05-12,"6' 0""",179.0,10,NULL,Panama,NULL,NULL,195326,0,0,0
267996,FIF,2659,PAN,Panama,F,José,Fajardo,1993-08-18,"5' 11""",174.0,17,NULL,Panama,NULL,NULL,267996,0,0,0
288563,FIF,2659,PAN,Panama,F,Tomás,Rodríguez,1999-03-09,"6' 0""",163.0,9,NULL,Panama,NULL,NULL,288563,0,0,0
303538,FIF,2659,PAN,Panama,F,César,Yanis,1996-01-28,"5' 3""",128.0,21,NULL,Panama,NULL,NULL,303538,0,0,0
340539,FIF,2659,PAN,Panama,F,Azarias,Londoño,2001-06-21,"6' 1""",192.0,24,NULL,Panama,NULL,NULL,340539,0,0,0
164262,FIF,210,PAR,Paraguay,G,Gatito,Fernández,1988-03-29,"6' 3""",190.0,1,NULL,Paraguay,NULL,NULL,164262,0,0,0
190375,FIF,210,PAR,Paraguay,G,Gastón,Olveira,1993-04-21,"6' 3""",179.0,22,NULL,Paraguay,NULL,NULL,190375,0,0,0
301648,FIF,210,PAR,Paraguay,G,Orlando,Gill,2000-06-11,"6' 6""",179.0,12,NULL,Paraguay,NULL,NULL,301648,0,0,23
84295,FIF,210,PAR,Paraguay,D,Juan Jose,Cáceres,2000-06-01,"5' 10""",174.0,4,NULL,Paraguay,NULL,NULL,84295,0,0,0
118395,FIF,210,PAR,Paraguay,D,Gustavo,Gómez,1993-05-06,"6' 1""",150.0,15,NULL,Paraguay,NULL,NULL,118395,0,0,0
119413,FIF,210,PAR,Paraguay,D,Gustavo,Velázquez,1991-04-17,"5' 10""",168.0,2,NULL,Paraguay,NULL,NULL,119413,0,0,0
181657,FIF,210,PAR,Paraguay,D,Júnior,Alonso,1993-02-09,"6' 1""",183.0,6,NULL,Paraguay,NULL,NULL,181657,0,0,0
199101,FIF,210,PAR,Paraguay,D,Fabián,Balbuena,1991-08-23,"6' 2""",183.0,5,NULL,Paraguay,NULL,NULL,199101,0,0,0
215401,FIF,210,PAR,Paraguay,D,Omar,Alderete,1996-12-26,"6' 2""",170.0,3,NULL,Paraguay,NULL,NULL,215401,0,0,0
227682,FIF,210,PAR,Paraguay,D,José,Canale,1996-07-20,"6' 2""",174.0,13,NULL,Paraguay,NULL,NULL,227682,0,0,0
399687,FIF,210,PAR,Paraguay,D,Alexandro,Maidana,2005-07-26,"5' 10""",161.0,26,NULL,Paraguay,NULL,NULL,399687,0,0,0
20975,FIF,210,PAR,Paraguay,M,Julio,Enciso,2004-01-23,"5' 8""",139.0,19,NULL,Paraguay,NULL,NULL,20975,1,2,0
188160,FIF,210,PAR,Paraguay,M,Alejandro,Romero Gamarra,1995-01-11,"5' 7""",146.0,17,NULL,Paraguay,NULL,NULL,188160,0,0,0
192278,FIF,210,PAR,Paraguay,M,Diego,Gómez,2003-03-27,"6' 1""",170.0,8,NULL,Paraguay,NULL,NULL,192278,0,0,0
202501,FIF,210,PAR,Paraguay,M,Andrés,Cubas,1996-05-11,"5' 6""",146.0,14,NULL,Paraguay,NULL,NULL,202501,0,0,0
265977,FIF,210,PAR,Paraguay,M,Braian,Ojeda,2000-06-27,"5' 8""",150.0,20,NULL,Paraguay,NULL,NULL,265977,0,0,0
289046,FIF,210,PAR,Paraguay,M,Maurício,,2001-06-22,"5' 9""",170.0,11,NULL,Paraguay,NULL,NULL,289046,1,0,0
297328,FIF,210,PAR,Paraguay,M,Matías,Galarza,2002-02-11,"5' 9""",148.0,23,NULL,Paraguay,NULL,NULL,297328,1,1,0
301516,FIF,210,PAR,Paraguay,M,Damián,Bobadilla,2001-07-11,"5' 11""",168.0,16,NULL,Paraguay,NULL,NULL,301516,0,0,0
48128,FIF,210,PAR,Paraguay,F,Miguel,Almirón,1994-02-10,"5' 9""",152.0,10,NULL,Paraguay,NULL,NULL,48128,0,0,0
154853,FIF,210,PAR,Paraguay,F,Gustavo,Caballero,2001-09-21,"6' 1""",161.0,24,NULL,Paraguay,NULL,NULL,154853,0,0,0
192162,FIF,210,PAR,Paraguay,F,Antonio,Sanabria,1996-03-04,"5' 11""",152.0,9,NULL,Paraguay,NULL,NULL,192162,0,0,0
208421,FIF,210,PAR,Paraguay,F,Gabriel,Ávalos,1990-10-12,"6' 3""",203.0,21,NULL,Paraguay,NULL,NULL,208421,0,0,0
257754,FIF,210,PAR,Paraguay,F,Alex,Arce,1995-06-16,"6' 2""",174.0,18,NULL,Paraguay,NULL,NULL,257754,0,0,0
287035,FIF,210,PAR,Paraguay,F,Isidro,Pitta,1999-08-14,"6' 0""",172.0,25,NULL,Paraguay,NULL,NULL,287035,0,0,0
301653,FIF,210,PAR,Paraguay,F,Ramón,Sosa,1999-08-31,"5' 10""",163.0,7,NULL,Paraguay,NULL,NULL,301653,0,0,0
177898,FIF,482,POR,Portugal,G,Rui,Silva,1994-02-07,"6' 3""",192.0,22,NULL,Portugal,NULL,NULL,177898,0,0,0
181278,FIF,482,POR,Portugal,G,José,Sá,1993-01-17,"6' 4""",174.0,12,NULL,Portugal,NULL,NULL,181278,0,0,0
238903,FIF,482,POR,Portugal,G,Diogo,Costa,1999-09-19,"6' 2""",190.0,1,NULL,Portugal,NULL,NULL,238903,0,0,19
176399,FIF,482,POR,Portugal,D,João,Cancelo,1994-05-27,"6' 0""",161.0,20,NULL,Portugal,NULL,NULL,176399,0,1,0
222670,FIF,482,POR,Portugal,D,Nélson,Semedo,1993-11-16,"5' 10""",146.0,2,NULL,Portugal,NULL,NULL,222670,0,0,0
234878,FIF,482,POR,Portugal,D,Rúben,Dias,1997-05-14,"6' 2""",190.0,3,NULL,Portugal,NULL,NULL,234878,0,0,0
238902,FIF,482,POR,Portugal,D,Diogo,Dalot,1999-03-18,"6' 0""",181.0,5,NULL,Portugal,NULL,NULL,238902,0,0,0
290591,FIF,482,POR,Portugal,D,Nuno,Mendes,2002-06-19,"5' 11""",152.0,25,NULL,Portugal,NULL,NULL,290591,1,0,0
304106,FIF,482,POR,Portugal,D,Gonçalo,Inácio,2001-08-25,"6' 1""",172.0,14,NULL,Portugal,NULL,NULL,304106,0,0,0
329691,FIF,482,POR,Portugal,D,Tomás,Araújo,2002-05-16,"6' 2""",185.0,4,NULL,Portugal,NULL,NULL,329691,0,0,0
337011,FIF,482,POR,Portugal,D,Renato,Veiga,2003-07-29,"6' 3""",192.0,13,NULL,Portugal,NULL,NULL,337011,0,0,0
124091,FIF,482,POR,Portugal,M,Bruno,Fernandes,1994-09-08,"6' 0""",139.0,8,NULL,Portugal,NULL,NULL,124091,0,1,0
183466,FIF,482,POR,Portugal,M,Samú,Costa,2000-11-27,"6' 1""",172.0,24,NULL,Portugal,NULL,NULL,183466,0,0,0
199833,FIF,482,POR,Portugal,M,Bernardo,Silva,1994-08-10,"5' 8""",139.0,10,NULL,Portugal,NULL,NULL,199833,0,0,0
208128,FIF,482,POR,Portugal,M,Rúben,Neves,1997-03-13,"6' 0""",183.0,21,NULL,Portugal,NULL,NULL,208128,0,0,0
288897,FIF,482,POR,Portugal,M,Vitinha,,2000-02-13,"5' 8""",139.0,23,NULL,Portugal,NULL,NULL,288897,0,0,0
303785,FIF,482,POR,Portugal,M,Matheus,Nunes,1998-08-27,"6' 0""",172.0,6,NULL,Portugal,NULL,NULL,303785,0,0,0
355061,FIF,482,POR,Portugal,M,João,Neves,2004-09-27,"5' 9""",146.0,15,NULL,Portugal,NULL,NULL,355061,1,0,0
22774,FIF,482,POR,Portugal,F,Cristiano,Ronaldo,1985-02-05,"6' 2""",174.0,7,NULL,Portugal,NULL,NULL,22774,3,0,0
213141,FIF,482,POR,Portugal,F,Gonçalo,Guedes,1996-11-29,"5' 10""",159.0,19,NULL,Portugal,NULL,NULL,213141,0,0,0
256115,FIF,482,POR,Portugal,F,Pedro,Neto,2000-03-09,"5' 9""",172.0,18,NULL,Portugal,NULL,NULL,256115,0,1,0
258917,FIF,482,POR,Portugal,F,Rafael,Leão,1999-06-10,"6' 2""",174.0,17,NULL,Portugal,NULL,NULL,258917,1,1,0
274159,FIF,482,POR,Portugal,F,Francisco,Trincão,1999-12-29,"6' 0""",168.0,16,NULL,Portugal,NULL,NULL,274159,0,0,0
276350,FIF,482,POR,Portugal,F,João,Félix,1999-11-10,"5' 11""",152.0,11,NULL,Portugal,NULL,NULL,276350,0,0,0
288896,FIF,482,POR,Portugal,F,Gonçalo,Ramos,2001-06-20,"6' 1""",183.0,9,NULL,Portugal,NULL,NULL,288896,1,0,0
312659,FIF,482,POR,Portugal,F,Francisco,Conceição,2002-12-14,"5' 5""",148.0,26,NULL,Portugal,NULL,NULL,312659,0,0,0
270844,FIF,4398,QAT,Qatar,G,Meshaal,Barsham,1998-02-14,"5' 11""",159.0,22,NULL,Qatar,NULL,NULL,270844,0,0,0
288537,FIF,4398,QAT,Qatar,G,Salah,Zakaria,1999-04-24,"6' 2""",190.0,21,NULL,Qatar,NULL,NULL,288537,0,0,0
310372,FIF,4398,QAT,Qatar,G,Mahmoud,Abunada,2000-02-05,"6' 3""",179.0,1,NULL,Qatar,NULL,NULL,310372,0,0,12
101982,FIF,4398,QAT,Qatar,D,Pedro,Miguel,1990-08-06,"6' 0""",185.0,2,NULL,Qatar,NULL,NULL,101982,0,0,0
125617,FIF,4398,QAT,Qatar,D,Lucas,Mendes,1990-07-03,"6' 0""",141.0,3,NULL,Qatar,NULL,NULL,125617,0,0,0
205377,FIF,4398,QAT,Qatar,D,Boualem,Khoukhi,1990-07-09,"5' 11""",161.0,16,NULL,Qatar,NULL,NULL,205377,0,0,0
219248,FIF,4398,QAT,Qatar,D,Sultan,Al-Brake,1996-04-07,"5' 9""",130.0,18,NULL,Qatar,NULL,NULL,219248,0,0,0
272874,FIF,4398,QAT,Qatar,D,Homam,Ahmed,1999-08-25,"6' 2""",170.0,14,NULL,Qatar,NULL,NULL,272874,0,0,0
310373,FIF,4398,QAT,Qatar,D,Jassem,Gaber,2002-02-20,"5' 11""",152.0,5,NULL,Qatar,NULL,NULL,310373,0,0,0
346649,FIF,4398,QAT,Qatar,D,Ayoub,Al-Oui,2005-03-11,"5' 11""",141.0,13,NULL,Qatar,NULL,NULL,346649,0,0,0
384827,FIF,4398,QAT,Qatar,D,Al-Hashmi,Al-Hussain,2003-08-15,"6' 0""",159.0,25,NULL,Qatar,NULL,NULL,384827,0,0,0
415148,FIF,4398,QAT,Qatar,D,Issa,Laye,1997-12-22,"6' 2""",157.0,4,NULL,Qatar,NULL,NULL,415148,0,0,0
143613,FIF,4398,QAT,Qatar,M,Abdulaziz,Hatem,1990-10-28,"6' 0""",150.0,6,NULL,Qatar,NULL,NULL,143613,0,0,0
172245,FIF,4398,QAT,Qatar,M,Karim,Boudiaf,1990-09-16,"6' 3""",185.0,12,NULL,Qatar,NULL,NULL,172245,0,0,0
219254,FIF,4398,QAT,Qatar,M,Assim,Madibo,1996-10-22,"5' 6""",159.0,23,NULL,Qatar,NULL,NULL,219254,0,0,0
268018,FIF,4398,QAT,Qatar,M,Ahmed,Fathy,1993-01-25,"5' 7""",148.0,20,NULL,Qatar,NULL,NULL,268018,0,0,0
