playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,bats,throws,battingAverage,homeRuns,ERA
5015255,MLB,26,SF,Giants,C,Jesus,Rodriguez,2002-04-23,"5' 10""",201.0,79,NULL,Venezuela,La Victoria,2026,5015255,R,R,NULL,NULL,NULL
33675,MLB,26,SF,Giants,SS,Willy,Adames,1995-09-02,"6' 0""",216.0,2,NULL,Dominican Republic,Santiago,2018,33675,R,R,NULL,NULL,NULL
39572,MLB,26,SF,Giants,2B,Luis,Arraez,1997-04-09,"5' 10""",186.0,1,NULL,Venezuela,San Felipe,2019,39572,L,R,NULL,NULL,NULL
33859,MLB,26,SF,Giants,1B,Rafael,Devers,1996-10-24,"6' 0""",235.0,16,NULL,Dominican Republic,Sanchez,2017,33859,L,R,NULL,NULL,NULL
4109031,MLB,26,SF,Giants,2B,Christian,Koss,1998-01-27,"6' 1""",185.0,50,UC Irvine,United States,"Riverside, CA",2025,4109031,R,R,NULL,NULL,NULL
4619467,MLB,26,SF,Giants,CF,Drew,Gilbert,2000-09-27,"5' 9""",195.0,0,Tennessee,United States,"Stillwater, MN",2025,4619467,L,L,NULL,NULL,NULL
5134621,MLB,26,SF,Giants,RF,Jung Hoo,Lee,1998-08-20,"6' 0""",196.0,51,NULL,Japan,Nagoya,2024,5134621,L,R,NULL,NULL,NULL
4919922,MLB,26,SF,Giants,CF,Grant,McCray,2000-12-07,"6' 1""",195.0,58,NULL,United States,"Billings, MT",2024,4919922,L,R,NULL,NULL,NULL
39642,MLB,26,SF,Giants,LF,Heliot,Ramos,1999-09-07,"5' 11""",235.0,17,NULL,Puerto Rico,Humacao,2022,39642,R,R,NULL,NULL,NULL
4301949,MLB,26,SF,Giants,LF,Casey,Schmitt,1999-03-01,"6' 0""",215.0,10,San Diego State,United States,"San Diego, CA",2023,4301949,R,R,NULL,NULL,NULL
5149064,MLB,26,SF,Giants,DH,Bryce,Eldridge,2004-10-20,"6' 7""",251.0,8,NULL,United States,"Fairfax, VA",2025,5149064,L,R,NULL,NULL,NULL
41939,MLB,12,SEA,Mariners,RP,Eduard,Bazardo,1995-09-01,"6' 0""",190.0,83,NULL,Venezuela,Maracay,2021,41939,R,R,NULL,NULL,NULL
35124,MLB,12,SEA,Mariners,SP,Luis,Castillo,1992-12-12,"6' 2""",200.0,58,NULL,Dominican Republic,Bani,2017,35124,R,R,NULL,NULL,NULL
4630786,MLB,12,SEA,Mariners,RP,Nick,Davila,1998-11-21,"6' 3""",230.0,82,South Florida,United States,"Hialeah, FL",2026,4630786,R,R,NULL,NULL,NULL
5119607,MLB,12,SEA,Mariners,RP,Jose,Ferrer,2000-03-03,"6' 1""",233.0,45,NULL,Dominican Republic,Maimon,2023,5119607,L,L,NULL,NULL,NULL
41221,MLB,12,SEA,Mariners,SP,Logan,Gilbert,1997-05-05,"6' 6""",215.0,36,Stetson,United States,"Winter Park, FL",2021,41221,R,R,NULL,NULL,NULL
4297897,MLB,12,SEA,Mariners,SP,Emerson,Hancock,1999-05-31,"6' 4""",213.0,26,Georgia,United States,"Cairo, GA",2023,4297897,R,R,NULL,NULL,NULL
42406,MLB,12,SEA,Mariners,SP,George,Kirby,1998-02-04,"6' 4""",215.0,68,NULL,United States,"Rye, NY",2022,42406,R,R,NULL,NULL,NULL
4654313,MLB,12,SEA,Mariners,SP,Bryce,Miller,1998-08-23,"6' 2""",200.0,50,Texas A&M,United States,"Mount Pleasant, TX",2023,4654313,R,R,NULL,NULL,NULL
40939,MLB,12,SEA,Mariners,RP,Andres,Munoz,1999-01-16,"6' 2""",222.0,75,NULL,Mexico,Los Mochis,2019,40939,R,R,NULL,NULL,NULL
40996,MLB,12,SEA,Mariners,RP,Michael,Rucker,1994-04-27,"6' 1""",195.0,38,NULL,United States,"Columbus, MS",2021,40996,R,R,NULL,NULL,NULL
40327,MLB,12,SEA,Mariners,RP,Gabe,Speier,1995-04-12,"5' 11""",200.0,55,NULL,United States,"Santa Barbara, CA",2019,40327,L,L,NULL,NULL,NULL
4413868,MLB,12,SEA,Mariners,RP,Cole,Wilcox,1999-07-14,"6' 5""",232.0,43,Georgia,United States,"Chattanooga, TN",2025,4413868,R,R,NULL,NULL,NULL
4629089,MLB,12,SEA,Mariners,SP,Bryan,Woo,2000-01-30,"6' 2""",205.0,22,Cal Poly,United States,"Oakland, CA",2023,4629089,R,R,NULL,NULL,NULL
33667,MLB,12,SEA,Mariners,C,Mitch,Garver,1991-01-15,"6' 1""",220.0,18,New Mexico,United States,"Albuquerque, NM",2017,33667,R,R,NULL,NULL,NULL
41292,MLB,12,SEA,Mariners,C,Cal,Raleigh,1996-11-26,"6' 2""",235.0,29,Florida State,United States,"Harrisonburg, VA",2021,41292,B,R,NULL,NULL,NULL
33210,MLB,12,SEA,Mariners,SS,J.P.,Crawford,1995-01-11,"6' 0""",202.0,3,NULL,United States,"Long Beach, CA",2017,33210,L,R,NULL,NULL,NULL
5149068,MLB,12,SEA,Mariners,SS,Colt,Emerson,2005-07-20,"6' 0""",195.0,4,NULL,United States,"Zanesville, OH",2026,5149068,L,R,NULL,NULL,NULL
42985,MLB,12,SEA,Mariners,1B,Buddy,Kennedy,1998-10-05,"5' 10""",213.0,39,NULL,United States,"Millville, NJ",2022,42985,R,R,NULL,NULL,NULL
40900,MLB,12,SEA,Mariners,3B,Miles,Mastrobuoni,1995-10-31,"5' 9""",185.0,21,Nevada,United States,"San Ramon, CA",2022,40900,L,R,NULL,NULL,NULL
35066,MLB,12,SEA,Mariners,1B,Josh,Naylor,1997-06-22,"5' 10""",235.0,12,NULL,Canada,"Mississauga, ON",2019,35066,L,L,NULL,NULL,NULL
38682,MLB,12,SEA,Mariners,3B,Weston,Wilson,1994-09-11,"6' 3""",215.0,31,Clemson,United States,"High Point, NC",2023,38682,R,R,NULL,NULL,NULL
5080641,MLB,12,SEA,Mariners,2B,Cole,Young,2003-07-29,"5' 10""",180.0,2,NULL,United States,"Pittsburgh, PA",2025,5080641,L,R,NULL,NULL,NULL
36488,MLB,12,SEA,Mariners,LF,Randy,Arozarena,1995-02-28,"5' 10""",185.0,56,NULL,Cuba,Havana,2019,36488,R,R,NULL,NULL,NULL
40422,MLB,12,SEA,Mariners,RF,Luke,Raley,1994-09-19,"6' 3""",235.0,20,NULL,United States,"Hinckley, OH",2021,40422,L,R,NULL,NULL,NULL
35042,MLB,12,SEA,Mariners,RF,Victor,Robles,1997-05-19,"6' 0""",193.0,10,NULL,Dominican Republic,Santo Domingo,2017,35042,R,R,NULL,NULL,NULL
4345621,MLB,12,SEA,Mariners,DH,Dominic,Canzone,1997-08-16,"6' 0""",190.0,8,Ohio State,United States,"Cleveland, OH",2023,4345621,L,R,NULL,NULL,NULL
42735,MLB,24,STL,Cardinals,RP,Justin,Bruihl,1997-06-26,"6' 2""",215.0,47,NULL,United States,"Petaluma, CA",2021,42735,L,L,NULL,NULL,NULL
5205835,MLB,24,STL,Cardinals,RP,Luis,Gastelum,2001-09-27,"6' 2""",175.0,72,NULL,Mexico,Sinaloa,2026,5205835,R,R,NULL,NULL,NULL
5123582,MLB,24,STL,Cardinals,RP,Gordon,Graceffo,2000-03-17,"6' 4""",220.0,44,NULL,United States,"Wayne, NJ",2024,5123582,R,R,NULL,NULL,NULL
5006093,MLB,24,STL,Cardinals,SP,Kyle,Leahy,1997-06-04,"6' 5""",225.0,62,NULL,United States,"Boulder, CO",2023,5006093,B,R,NULL,NULL,NULL
41173,MLB,24,STL,Cardinals,SP,Matthew,Liberatore,1999-11-06,"6' 4""",215.0,32,NULL,United States,"Peoria, AZ",2022,41173,L,L,NULL,NULL,NULL
40937,MLB,24,STL,Cardinals,SP,Dustin,May,1997-09-06,"6' 6""",180.0,3,NULL,United States,"Justin, TX",2019,40937,R,R,NULL,NULL,NULL
4424141,MLB,24,STL,Cardinals,SP,Michael,McGreevy,2000-07-08,"6' 4""",220.0,36,UC Santa Barbara,United States,"San Clemente, CA",2024,4424141,L,R,NULL,NULL,NULL
41509,MLB,24,STL,Cardinals,RP,Riley,O'Brien,1995-02-06,"6' 4""",180.0,61,College of Idaho,United States,"Seattle, WA",2021,41509,R,R,NULL,NULL,NULL
4109034,MLB,24,STL,Cardinals,SP,Andre,Pallante,1998-09-18,"6' 0""",215.0,53,UC Irvine,United States,"Mission Viejo, CA",2022,4109034,R,R,NULL,NULL,NULL
40456,MLB,24,STL,Cardinals,RP,JoJo,Romero,1996-09-09,"5' 11""",215.0,59,Yavapai College,United States,"Camarillo, CA",2020,40456,L,L,NULL,NULL,NULL
4917836,MLB,24,STL,Cardinals,RP,George,Soriano,1999-03-24,"6' 2""",210.0,65,NULL,Dominican Republic,San Pedro de Macoris,2023,4917836,R,R,NULL,NULL,NULL
33301,MLB,24,STL,Cardinals,RP,Ryne,Stanek,1991-07-26,"6' 4""",226.0,55,Arkansas,United States,"St. Louis, MO",2017,33301,R,R,NULL,NULL,NULL
4649953,MLB,24,STL,Cardinals,RP,Matt,Svanson,1999-01-31,"6' 5""",235.0,49,Lehigh,United States,"Lake Zurich, IL",2025,4649953,R,R,NULL,NULL,NULL
41118,MLB,24,STL,Cardinals,RP,Bruce,Zimmermann,1995-02-09,"6' 3""",236.0,54,NULL,United States,"Baltimore, MD",2020,41118,L,L,NULL,NULL,NULL
4749675,MLB,24,STL,Cardinals,C,Jimmy,Crooks,2001-07-19,"6' 0""",230.0,8,NULL,United States,"Euless, TX",2025,4749675,L,R,NULL,NULL,NULL
42608,MLB,24,STL,Cardinals,C,Pedro,Pages,1998-09-17,"5' 11""",245.0,43,NULL,Venezuela,"Maracay, FL",2024,42608,R,R,NULL,NULL,NULL
4345070,MLB,24,STL,Cardinals,1B,Alec,Burleson,1998-11-25,"6' 0""",225.0,41,East Carolina,United States,"Charlotte, NC",2022,4345070,L,L,NULL,NULL,NULL
4722953,MLB,24,STL,Cardinals,3B,Blaze,Jordan,2002-12-19,"6' 1""",220.0,33,NULL,United States,"Southaven, MS",2026,4722953,R,R,NULL,NULL,NULL
4941056,MLB,24,STL,Cardinals,2B,JJ,Wetherholt,2002-09-10,"5' 9""",190.0,26,West Virginia,United States,"Baltimore, MD",2026,4941056,L,R,NULL,NULL,NULL
4683365,MLB,24,STL,Cardinals,SS,Masyn,Winn,2002-03-21,"5' 9""",185.0,0,NULL,United States,"Katy, TX",2023,4683365,R,R,NULL,NULL,NULL
4843048,MLB,24,STL,Cardinals,LF,Nathan,Church,2000-07-12,"5' 10""",180.0,27,UC Irvine,United States,"Newport Beach, CA",2025,4843048,L,L,NULL,NULL,NULL
38851,MLB,24,STL,Cardinals,LF,Jose,Fermin,1999-03-29,"5' 10""",198.0,15,NULL,Dominican Republic,Puerto Plata,2023,38851,R,R,NULL,NULL,NULL
4448736,MLB,24,STL,Cardinals,LF,Lars,Nootbaar,1997-09-08,"6' 1""",205.0,21,NULL,United States,"El Segundo, CA",2021,4448736,L,R,NULL,NULL,NULL
5125653,MLB,24,STL,Cardinals,LF,Bryan,Torres,1997-07-02,"5' 7""",165.0,39,NULL,Puerto Rico,Caguas,2026,5125653,L,R,NULL,NULL,NULL
41047,MLB,24,STL,Cardinals,LF,Nelson,Velazquez,1998-12-26,"5' 11""",190.0,38,NULL,Puerto Rico,Carolina,2022,41047,R,R,NULL,NULL,NULL
4684778,MLB,24,STL,Cardinals,RF,Jordan,Walker,2002-05-22,"6' 6""",250.0,18,NULL,United States,"Stone Mountain, GA",2023,4684778,R,R,NULL,NULL,NULL
41889,MLB,24,STL,Cardinals,DH,Ivan,Herrera,2000-06-01,"5' 11""",220.0,48,NULL,Panama,Panama City,2022,41889,R,R,NULL,NULL,NULL
40884,MLB,30,TB,Rays,RP,Bryan,Baker,1994-12-02,"6' 6""",235.0,47,NULL,United States,"Fort Walton Beach, FL",2021,40884,R,R,NULL,NULL,NULL
2560565,MLB,30,TB,Rays,RP,Cam,Booser,1992-05-04,"6' 3""",230.0,62,Oregon State,United States,"Seattle, WA",2024,2560565,L,L,NULL,NULL,NULL
36429,MLB,30,TB,Rays,RP,Garrett,Cleavinger,1994-04-23,"6' 1""",225.0,60,Oregon,United States,"Lawrence, KS",2020,36429,R,L,NULL,NULL,NULL
42604,MLB,30,TB,Rays,SP,Griffin,Jax,1994-11-22,"6' 2""",195.0,22,NULL,United States,"Phoenix, AZ",2021,42604,R,R,NULL,NULL,NULL
5001153,MLB,30,TB,Rays,RP,Kevin,Kelly,1997-11-28,"6' 2""",195.0,49,NULL,United States,"Springfield, VA",2023,5001153,R,R,NULL,NULL,NULL
30653,MLB,30,TB,Rays,RP,Craig,Kimbrel,1988-05-28,"6' 0""",215.0,46,Wallace State CC,United States,"Huntsville, AL",2010,30653,R,R,NULL,NULL,NULL
4346117,MLB,30,TB,Rays,RP,Casey,Legumina,1997-06-19,"6' 2""",195.0,67,Gonzaga,United States,"Dallas, TX",2023,4346117,R,R,NULL,NULL,NULL
33372,MLB,30,TB,Rays,SP,Nick,Martinez,1990-08-05,"6' 1""",200.0,28,Fordham,United States,"Miami, FL",2014,33372,L,R,NULL,NULL,NULL
41199,MLB,30,TB,Rays,SP,Shane,McClanahan,1997-04-28,"6' 3""",210.0,18,South Florida,United States,"Baltimore, MD",2020,41199,L,L,NULL,NULL,NULL
42584,MLB,30,TB,Rays,SP,Drew,Rasmussen,1995-07-27,"6' 1""",240.0,57,Oregon State,United States,"Puyallup, WA",2020,42584,R,R,NULL,NULL,NULL
5201199,MLB,30,TB,Rays,RP,Chris,Roycroft,1997-06-21,"6' 8""",230.0,56,NULL,United States,"Dundee, IL",2024,5201199,R,R,NULL,NULL,NULL
4669425,MLB,30,TB,Rays,SP,Ian,Seymour,1998-12-13,"6' 0""",215.0,61,Virginia Tech,United States,"Madison, CT",2025,4669425,L,L,NULL,NULL,NULL
37825,MLB,30,TB,Rays,RP,Cole,Sulser,1990-03-12,"6' 0""",200.0,71,Dartmouth,United States,"Santa Ysabel, CA",2019,37825,R,R,NULL,NULL,NULL
41801,MLB,30,TB,Rays,C,Hunter,Feduccia,1997-06-05,"6' 1""",215.0,9,LSU,United States,"Lake Charles, LA",2024,41801,L,R,NULL,NULL,NULL
41674,MLB,30,TB,Rays,C,Nick,Fortes,1996-11-11,"5' 11""",198.0,40,NULL,United States,"Miami, FL",2021,41674,R,R,NULL,NULL,NULL
40810,MLB,30,TB,Rays,1B,Jonathan,Aranda,1998-05-23,"6' 0""",215.0,8,NULL,Mexico,Baja California,2022,40810,L,R,NULL,NULL,NULL
4905921,MLB,30,TB,Rays,3B,Junior,Caminero,2003-07-05,"6' 1""",220.0,13,NULL,Dominican Republic,Santo Domingo,2023,4905921,R,R,NULL,NULL,NULL
41359,MLB,30,TB,Rays,2B,Richie,Palacios,1997-05-16,"5' 8""",185.0,1,Towson,United States,"Brooklyn, NY",2022,41359,L,R,NULL,NULL,NULL
40576,MLB,30,TB,Rays,SS,Taylor,Walls,1996-07-10,"5' 9""",185.0,6,Florida State,United States,"Cordele, GA",2021,40576,B,R,NULL,NULL,NULL
4626239,MLB,30,TB,Rays,2B,Ben,Williamson,2000-11-05,"6' 0""",210.0,15,William & Mary,United States,"Fairfax, VA",2025,4626239,R,R,NULL,NULL,NULL
5005912,MLB,30,TB,Rays,RF,Jonny,DeLuca,1998-07-10,"5' 10""",195.0,21,Oregon,United States,"Thousand Oaks, CA",2023,5005912,R,R,NULL,NULL,NULL
4917849,MLB,30,TB,Rays,RF,Victor,Mesa Jr.,2001-09-08,"5' 11""",195.0,25,NULL,Cuba,Havana,2025,4917849,L,L,NULL,NULL,NULL
35578,MLB,30,TB,Rays,CF,Cedric,Mullins,1994-10-01,"5' 7""",175.0,31,Campbell,United States,"Greensboro, NC",2018,35578,L,L,NULL,NULL,NULL
4679983,MLB,30,TB,Rays,LF,Chandler,Simpson,2000-11-18,"5' 11""",170.0,14,NULL,United States,"Atlanta, GA",2025,4679983,L,R,NULL,NULL,NULL
40960,MLB,30,TB,Rays,RF,Ryan,Vilade,1999-02-18,"6' 1""",226.0,26,NULL,United States,"Grapevine, TX",2021,40960,R,R,NULL,NULL,NULL
33481,MLB,30,TB,Rays,DH,Yandy,Diaz,1991-08-08,"6' 0""",235.0,2,NULL,Cuba,Villa Clara,2017,33481,R,R,NULL,NULL,NULL
4832142,MLB,13,TEX,Rangers,RP,Robby,Ahlstrom,1999-06-18,"6' 3""",195.0,54,Oregon,United States,"Placerville, CA",2026,4832142,L,L,NULL,NULL,NULL
40360,MLB,13,TEX,Rangers,RP,Tyler,Alexander,1994-07-14,"6' 1""",214.0,13,TCU,United States,"Chicago, IL",2019,40360,R,L,NULL,NULL,NULL
5205875,MLB,13,TEX,Rangers,RP,Gavin,Collyer,2001-05-12,"6' 1""",165.0,65,NULL,United States,"Lawrenceville, GA",2026,5205875,R,R,NULL,NULL,NULL
32796,MLB,13,TEX,Rangers,SP,Jacob,deGrom,1988-06-19,"6' 4""",180.0,48,Stetson,United States,"DeLand, FL",2014,32796,L,R,NULL,NULL,NULL
31174,MLB,13,TEX,Rangers,SP,Nathan,Eovaldi,1990-02-13,"6' 2""",217.0,17,NULL,United States,"Houston, TX",2011,31174,R,R,NULL,NULL,NULL
39636,MLB,13,TEX,Rangers,SP,MacKenzie,Gore,1999-02-24,"6' 2""",193.0,1,NULL,United States,"Wilmington, NC",2022,39636,L,L,NULL,NULL,NULL
4187628,MLB,13,TEX,Rangers,RP,Peyton,Gray,1995-06-02,"6' 4""",235.0,75,Florida Gulf Coast,United States,"Columbus, IN",2026,4187628,R,R,NULL,NULL,NULL
3210625,MLB,13,TEX,Rangers,RP,Jacob,Latz,1996-04-08,"6' 2""",185.0,67,LSU,United States,"Lemont, IL",2021,3210625,R,L,NULL,NULL,NULL
5202543,MLB,13,TEX,Rangers,RP,Ben,Peoples,2001-05-01,"6' 1""",175.0,70,NULL,United States,"Columbia, TN",2026,5202543,L,R,NULL,NULL,NULL
39875,MLB,13,TEX,Rangers,RP,Cal,Quantrill,1995-02-10,"6' 3""",195.0,44,Stanford,Canada,"Port Hope, ON",2019,39875,L,R,NULL,NULL,NULL
4414525,MLB,13,TEX,Rangers,SP,Kumar,Rocker,1999-11-22,"6' 5""",245.0,80,Vanderbilt,United States,"Watkinsville, GA",2024,4414525,R,R,NULL,NULL,NULL
5124007,MLB,13,TEX,Rangers,SP,Emiliano,Teodo,2001-02-14,"6' 1""",165.0,56,NULL,Dominican Republic,Barahona,2026,5124007,R,R,NULL,NULL,NULL
41177,MLB,13,TEX,Rangers,RP,Cole,Winn,1999-11-25,"6' 2""",190.0,60,NULL,United States,"Longmont, CO",2024,41177,R,R,NULL,NULL,NULL
33594,MLB,13,TEX,Rangers,C,Elias,Diaz,1990-11-17,"6' 1""",223.0,35,NULL,Venezuela,Maracaibo,2015,33594,R,R,NULL,NULL,NULL
30545,MLB,13,TEX,Rangers,C,Kyle,Higashioka,1990-04-20,"6' 1""",202.0,11,NULL,United States,"Huntington Beach, CA",2017,30545,R,R,NULL,NULL,NULL
39882,MLB,13,TEX,Rangers,1B,Jake,Burger,1996-04-10,"6' 0""",230.0,21,Missouri State,United States,"St. Louis, MO",2021,39882,R,R,NULL,NULL,NULL
4917917,MLB,13,TEX,Rangers,SS,Cam,Cauley,2003-02-06,"5' 9""",170.0,27,NULL,United States,"Houston, TX",2026,4917917,R,R,NULL,NULL,NULL
42457,MLB,13,TEX,Rangers,SS,Ezequiel,Duran,1999-05-22,"5' 10""",185.0,20,NULL,Dominican Republic,San Juan de la Maguana,2022,42457,R,R,NULL,NULL,NULL
4298639,MLB,13,TEX,Rangers,2B,Justin,Foscue,1999-03-02,"5' 11""",205.0,14,Mississippi State,United States,"Huntsville, AL",2024,4298639,R,R,NULL,NULL,NULL
42437,MLB,13,TEX,Rangers,3B,Josh,Jung,1998-02-12,"6' 1""",214.0,6,Texas Tech,United States,"San Antonio, TX",2022,42437,R,R,NULL,NULL,NULL
38106,MLB,13,TEX,Rangers,2B,Nicky,Lopez,1995-03-13,"5' 10""",186.0,33,Creighton,United States,"Naperville, IL",2019,38106,L,R,NULL,NULL,NULL
4917921,MLB,13,TEX,Rangers,CF,Evan,Carter,2002-08-29,"6' 2""",190.0,32,NULL,United States,"Elizabethton, TN",2023,4917921,L,R,NULL,NULL,NULL
4719324,MLB,13,TEX,Rangers,LF,Wyatt,Langford,2001-11-15,"6' 0""",225.0,36,Florida,United States,"Trenton, FL",2024,4719324,R,R,NULL,NULL,NULL
32159,MLB,13,TEX,Rangers,RF,Brandon,Nimmo,1993-03-27,"6' 1""",206.0,24,NULL,United States,"Cheyenne, WY",2016,32159,L,R,NULL,NULL,NULL
4916547,MLB,13,TEX,Rangers,LF,Alejandro,Osuna,2002-10-10,"5' 9""",185.0,19,NULL,Mexico,Ahome,2025,4916547,L,L,NULL,NULL,NULL
31392,MLB,13,TEX,Rangers,DH,Joc,Pederson,1992-04-21,"6' 1""",220.0,3,NULL,United States,"Palo Alto, CA",2014,31392,L,L,NULL,NULL,NULL
40912,MLB,14,TOR,Blue Jays,SP,Shane,Bieber,1995-05-31,"6' 3""",200.0,57,UC Santa Barbara,United States,"Orange, CA",2018,40912,R,R,NULL,NULL,NULL
34943,MLB,14,TOR,Blue Jays,SP,Dylan,Cease,1995-12-28,"6' 2""",200.0,84,NULL,United States,"Milton, GA",2019,34943,R,R,NULL,NULL,NULL
31313,MLB,14,TOR,Blue Jays,SP,Patrick,Corbin,1989-07-19,"6' 4""",225.0,46,Chipola,United States,"Clay, NY",2012,31313,L,L,NULL,NULL,NULL
41318,MLB,14,TOR,Blue Jays,RP,Braydon,Fisher,2000-07-26,"6' 4""",180.0,63,NULL,United States,"League City, TX",2025,41318,R,R,NULL,NULL,NULL
4622501,MLB,14,TOR,Blue Jays,RP,Mason,Fluharty,2001-08-13,"6' 2""",215.0,68,Liberty,United States,"Lewes, DE",2025,4622501,R,L,NULL,NULL,NULL
32667,MLB,14,TOR,Blue Jays,SP,Kevin,Gausman,1991-01-06,"6' 2""",205.0,34,LSU,United States,"Centennial, CO",2013,32667,L,R,NULL,NULL,NULL
33841,MLB,14,TOR,Blue Jays,RP,Jeff,Hoffman,1993-01-08,"6' 5""",235.0,23,East Carolina,United States,"Latham, NY",2016,33841,R,R,NULL,NULL,NULL
4918157,MLB,14,TOR,Blue Jays,RP,Adam,Macko,2000-12-30,"6' 0""",170.0,64,NULL,Slovakia,Bratislava,2026,4918157,L,L,NULL,NULL,NULL
4833671,MLB,14,TOR,Blue Jays,RP,Spencer,Miles,2000-07-26,"6' 3""",180.0,62,Missouri,United States,"Columbia, MO",2026,4833671,L,R,NULL,NULL,NULL
34026,MLB,14,TOR,Blue Jays,RP,Tyler,Rogers,1990-12-17,"6' 3""",180.0,71,Austin Peay,United States,"Denver, CO",2019,34026,R,R,NULL,NULL,NULL
4315215,MLB,14,TOR,Blue Jays,SP,C.J.,Van Eyk,1998-09-15,"6' 1""",198.0,58,Florida State,United States,"Tampa, FL",2026,4315215,R,R,NULL,NULL,NULL
4917888,MLB,14,TOR,Blue Jays,RP,Louis,Varland,1997-12-09,"6' 1""",205.0,77,Concordia St. Paul,United States,"Saint Paul, MN",2022,4917888,L,R,NULL,NULL,NULL
4949041,MLB,14,TOR,Blue Jays,SP,Trey,Yesavage,2003-07-28,"6' 4""",225.0,39,East Carolina,United States,"Pottstown, PA",2025,4949041,R,R,NULL,NULL,NULL
42081,MLB,14,TOR,Blue Jays,C,Alejandro,Kirk,1998-11-06,"5' 8""",245.0,30,NULL,Mexico,Tijuana,2020,42081,R,R,NULL,NULL,NULL
4918248,MLB,14,TOR,Blue Jays,C,Brandon,Valenzuela,2000-10-02,"6' 0""",225.0,59,NULL,Mexico,Hermosillo,2026,4918248,B,R,NULL,NULL,NULL
41287,MLB,14,TOR,Blue Jays,2B,Ernie,Clement,1996-03-22,"6' 0""",170.0,22,Virginia,United States,"Rochester, NY",2021,41287,R,R,NULL,NULL,NULL
37729,MLB,14,TOR,Blue Jays,SS,Andres,Gimenez,1998-09-04,"5' 11""",161.0,0,NULL,Venezuela,Barquisimeto,2020,37729,L,R,NULL,NULL,NULL
35002,MLB,14,TOR,Blue Jays,1B,Vladimir,Guerrero Jr.,1999-03-16,"6' 0""",245.0,27,NULL,Canada,"Montreal, PQ",2019,35002,R,R,NULL,NULL,NULL
5134636,MLB,14,TOR,Blue Jays,3B,Kazuma,Okamoto,1996-06-30,"6' 1""",220.0,7,NULL,Japan,Nara,2026,5134636,R,R,NULL,NULL,NULL
35383,MLB,14,TOR,Blue Jays,2B,Luis,Urias,1997-06-03,"5' 9""",202.0,48,NULL,Mexico,Sonora,2018,35383,R,R,NULL,NULL,NULL
4918159,MLB,14,TOR,Blue Jays,LF,Jonatan,Clase,2002-05-23,"5' 10""",150.0,8,NULL,Dominican Republic,Santo Domingo,2024,4918159,B,R,NULL,NULL,NULL
35682,MLB,14,TOR,Blue Jays,RF,Nathan,Lukes,1994-07-12,"5' 11""",180.0,38,Sacramento State,United States,"Sacramento, CA",2023,35682,L,R,NULL,NULL,NULL
39105,MLB,14,TOR,Blue Jays,RF,Myles,Straw,1994-10-17,"5' 9""",178.0,3,St. John's River State CC,United States,"Garden Grove, CA",2018,39105,R,R,NULL,NULL,NULL
40963,MLB,14,TOR,Blue Jays,CF,Daulton,Varsho,1996-07-02,"5' 8""",207.0,5,Milwaukee,United States,"Marshfield, WI",2020,40963,L,R,NULL,NULL,NULL
5128241,MLB,14,TOR,Blue Jays,DH,Sean,Keys,2003-05-26,"6' 1""",232.0,20,Bucknell,United States,"Huntington, NY",2026,5128241,L,R,NULL,NULL,NULL
32078,MLB,14,TOR,Blue Jays,DH,George,Springer,1989-09-19,"6' 1""",220.0,4,UConn,United States,"New Britain, CT",2014,32078,R,R,NULL,NULL,NULL
4300668,MLB,20,WSH,Nationals,SP,Andrew,Alvarez,1999-06-13,"6' 3""",215.0,54,Cal Poly,United States,"Anaheim, CA",2025,4300668,L,L,NULL,NULL,NULL
4313143,MLB,20,WSH,Nationals,RP,Clayton,Beeter,1998-10-09,"6' 2""",220.0,39,Texas Tech,United States,"Fort Worth, TX",2024,4313143,R,R,NULL,NULL,NULL
4308037,MLB,20,WSH,Nationals,SP,Cade,Cavalli,1998-08-14,"6' 4""",223.0,24,Oklahoma,United States,"Tulsa, OK",2022,4308037,R,R,NULL,NULL,NULL
4622146,MLB,20,WSH,Nationals,RP,Riley,Cornelio,2000-06-06,"6' 3""",195.0,74,TCU,United States,"Honolulu, HI",2026,4622146,R,R,NULL,NULL,NULL
4990459,MLB,20,WSH,Nationals,RP,Tom,Cosgrove,1996-06-14,"6' 2""",190.0,34,NULL,United States,"Staten Island, NY",2023,4990459,L,L,NULL,NULL,NULL
33773,MLB,20,WSH,Nationals,SP,Foster,Griffin,1995-07-27,"6' 3""",225.0,22,NULL,United States,"Orlando, FL",2020,33773,R,L,NULL,NULL,NULL
41310,MLB,20,WSH,Nationals,RP,Justin,Lawrence,1994-11-25,"6' 3""",211.0,44,NULL,Panama,Panama City,2021,41310,R,R,NULL,NULL,NULL
36052,MLB,20,WSH,Nationals,SP,Zack,Littell,1995-10-05,"6' 4""",250.0,18,NULL,United States,"Burlington, NC",2018,36052,R,R,NULL,NULL,NULL
4621424,MLB,20,WSH,Nationals,RP,Carson,Palmquist,2000-10-17,"6' 3""",206.0,51,Miami,United States,"Fort Myers, FL",2025,4621424,L,L,NULL,NULL,NULL
4019760,MLB,20,WSH,Nationals,RP,PJ,Poulin,1996-07-25,"6' 1""",195.0,50,UConn,United States,"Marion, MA",2025,4019760,R,L,NULL,NULL,NULL
