playerID,sportCode,teamCode,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,handed,goals,penaltyMinutes,points,savePct
8477346,NHL,UTA,D,MacKenzie,Weegar,1994-01-07,"6' 0""",206,52,NULL,CAN,"Ottawa, Ontario",2013,8477346,R,4,88,28,NULL
8483530,NHL,UTA,G,Jaxson,Stauber,1999-04-27,"6' 3""",174,33,NULL,USA,"Wayzata, Minnesota",NULL,8483530,L,0,0,0,0.90
8478872,NHL,UTA,G,Karel,Vejmelka,1996-05-25,"6' 4""",221,70,NULL,CZE,Trebic,2015,8478872,R,0,0,0,0.90
8478444,NHL,VAN,R,Brock,Boeser,1997-02-25,"6' 1""",208,6,NULL,USA,"Burnsville, Minnesota",2015,8478444,R,22,8,48,NULL
8480078,NHL,VAN,C,Filip,Chytil,1999-09-05,"6' 2""",210,72,NULL,CZE,Kromeriz,2017,8480078,L,3,6,3,NULL
8481032,NHL,VAN,C,Paul,Cotter,1999-11-16,"6' 2""",213,47,NULL,USA,"Canton, Michigan",2018,8481032,L,9,19,15,NULL
8478498,NHL,VAN,L,Jake,DeBrusk,1996-10-17,"6' 1""",198,74,NULL,CAN,"Edmonton, Alberta",2015,8478498,L,23,12,42,NULL
8475848,NHL,VAN,R,Brendan,Gallagher,1992-05-06,"5' 9""",185,11,NULL,CAN,"Edmonton, Alberta",2010,8475848,R,7,39,23,NULL
8481024,NHL,VAN,C,Linus,Karlsson,1999-11-16,"6' 1""",178,94,NULL,SWE,Landsbro,2018,8481024,R,15,42,35,NULL
8482055,NHL,VAN,L,Drew,O'Connor,1998-06-09,"6' 4""",209,18,NULL,USA,"Chatham, New Jersey",NULL,8482055,L,17,47,29,NULL
8483499,NHL,VAN,L,Liam,Ohgren,2004-01-28,"6' 0""",187,92,NULL,SWE,Stockholm,2022,8483499,L,8,2,18,NULL
8480012,NHL,VAN,C,Elias,Pettersson,1998-11-12,"6' 2""",176,40,NULL,SWE,Sundsvall,2017,8480012,L,15,20,51,NULL
8482691,NHL,VAN,C,Aatu,Räty,2002-11-14,"6' 2""",204,54,NULL,FIN,Oulu,2021,8482691,L,4,22,14,NULL
8482079,NHL,VAN,C,Marco,Rossi,2001-09-23,"5' 9""",182,93,NULL,AUT,Feldkirch,2020,8482079,L,12,10,35,NULL
8484136,NHL,VAN,C,Max,Sasson,2000-09-05,"6' 1""",181,63,NULL,USA,"Birmingham, Michigan",NULL,8484136,L,13,26,19,NULL
8484798,NHL,VAN,D,Zeev,Buium,2005-12-07,"6' 0""",183,24,NULL,USA,"San Diego, California",2024,8484798,L,6,41,26,NULL
8479425,NHL,VAN,D,Filip,Hronek,1997-11-02,"6' 0""",190,17,NULL,CZE,Hradec Kralove,2016,8479425,R,8,33,49,NULL
8483768,NHL,VAN,D,Victor,Mancini,2002-05-26,"6' 3""",229,90,NULL,USA,"Hancock, Michigan",2022,8483768,R,0,7,3,NULL
8476467,NHL,VAN,D,Jamie,Oleksiak,1992-12-21,"6' 7""",252,24,NULL,CAN,"Toronto, Ontario",2011,8476467,L,5,36,15,NULL
8483678,NHL,VAN,D,Elias,Pettersson,2004-02-16,"6' 2""",185,25,NULL,SWE,Vasteras,2022,8483678,L,3,39,10,NULL
8474568,NHL,VAN,D,Luke,Schenn,1989-11-02,"6' 2""",225,2,NULL,CAN,"Saskatoon, Saskatchewan",2008,8474568,R,1,43,7,NULL
8484240,NHL,VAN,D,Tom,Willander,2005-02-09,"6' 1""",180,5,NULL,SWE,Stockholm,2023,8484240,R,5,28,21,NULL
8477967,NHL,VAN,G,Thatcher,Demko,1995-12-08,"6' 4""",192,35,NULL,USA,"San Diego, California",2014,8477967,L,0,0,0,0.91
8480947,NHL,VAN,G,Kevin,Lankinen,1995-04-28,"6' 2""",190,32,NULL,FIN,Helsinki,NULL,8480947,L,0,0,0,0.90
8484268,NHL,VAN,G,Nikita,Tolopilo,2000-04-06,"6' 6""",229,60,NULL,BLR,Minsk,NULL,8484268,L,0,0,0,0.88
8477964,NHL,VGK,L,Ivan,Barbashev,1995-12-14,"6' 0""",203,49,NULL,RUS,Moscow,2014,8477964,L,23,14,61,NULL
8483890,NHL,VGK,R,Braeden,Bowman,2003-06-26,"6' 1""",205,42,NULL,CAN,"Kitchener, Ontario",NULL,8483890,R,8,12,26,NULL
8484803,NHL,VGK,L,Trevor,Connelly,2006-02-28,"6' 1""",175,24,NULL,USA,"Tustin, California",2024,8484803,L,NULL,NULL,NULL,NULL
8475343,NHL,VGK,C,Nic,Dowd,1990-05-27,"6' 2""",195,26,NULL,USA,"Huntsville, Alabama",2009,8475343,R,5,73,21,NULL
8478403,NHL,VGK,C,Jack,Eichel,1996-10-28,"6' 2""",208,9,NULL,USA,"North Chelmsford, Massachusetts",2015,8478403,R,27,18,90,NULL
8483553,NHL,VGK,C,Marc,Gatcomb,1999-07-22,"6' 2""",200,16,NULL,USA,"Woburn, Massachusetts",NULL,8483553,R,3,10,7,NULL
8476881,NHL,VGK,C,Tomas,Hertl,1993-11-12,"6' 3""",220,48,NULL,CZE,Praha,2012,8476881,L,24,39,58,NULL
8482125,NHL,VGK,R,Alexander,Holtz,2002-01-23,"6' 0""",198,11,NULL,SWE,Stockholm,2020,8482125,R,3,10,9,NULL
8479353,NHL,VGK,C,Brett,Howden,1998-03-29,"6' 2""",201,21,NULL,CAN,"Oakbank, Manitoba",2016,8479353,L,12,41,22,NULL
8476448,NHL,VGK,C,William,Karlsson,1993-01-08,"6' 0""",190,71,NULL,SWE,Marsta,2011,8476448,L,4,4,7,NULL
8479550,NHL,VGK,C,Tanner,Laczynski,1997-06-01,"6' 1""",211,28,NULL,USA,"Minooka, Illinois",2016,8479550,R,0,4,5,NULL
8481534,NHL,VGK,C,Raphael,Lavoie,2000-09-25,"6' 4""",217,36,NULL,CAN,"Chambly, Quebec",2019,8481534,R,0,0,0,NULL
8478483,NHL,VGK,R,Mitch,Marner,1997-05-05,"6' 0""",180,93,NULL,CAN,"Markham, Ontario",2015,8478483,R,24,24,80,NULL
8478109,NHL,VGK,R,Victor,Olofsson,1995-07-18,"5' 11""",180,95,NULL,SWE,Ornskoldsvik,2014,8478109,L,13,6,31,NULL
8480007,NHL,VGK,R,Jonas,Rondbjerg,1999-03-31,"6' 2""",206,46,NULL,DNK,Horsholm,2017,8480007,L,0,0,1,NULL
8475913,NHL,VGK,R,Mark,Stone,1992-05-13,"6' 3""",210,61,NULL,CAN,"Winnipeg, Manitoba",2010,8475913,R,28,9,73,NULL
8485251,NHL,VGK,C,Kai,Uchacz,2003-06-24,"6' 2""",206,77,NULL,CAN,"Calgary, Alberta",NULL,8485251,R,0,5,0,NULL
8478397,NHL,VGK,D,Rasmus,Andersson,1996-10-27,"6' 1""",202,4,NULL,SWE,Malmo,2015,8478397,R,17,71,47,NULL
8479639,NHL,VGK,D,Dylan,Coghlan,1998-02-19,"6' 2""",205,52,NULL,CAN,"Duncan, British Columbia",NULL,8479639,R,0,2,0,NULL
8479602,NHL,VGK,D,Jeremy,Davies,1996-12-04,"5' 11""",190,84,NULL,CAN,"Sainte-Anne-de-Bellevue, Quebec",2016,8479602,L,0,2,0,NULL
8478396,NHL,VGK,D,Noah,Hanifin,1997-01-25,"6' 3""",206,15,NULL,USA,"Boston, Massachusetts",2015,8478396,L,3,14,28,NULL
8481572,NHL,VGK,D,Ville,Heinola,2001-03-02,"6' 0""",181,34,NULL,FIN,Honkajoki,2019,8481572,L,0,4,0,NULL
8478468,NHL,VGK,D,Jeremy,Lauzon,1997-04-28,"6' 3""",225,5,NULL,CAN,"Val-d'Or, Quebec",2015,8478468,L,1,89,13,NULL
8475188,NHL,VGK,D,Brayden,McNabb,1991-01-21,"6' 4""",215,3,NULL,CAN,"Davidson, Saskatchewan",2009,8475188,L,5,26,12,NULL
8477034,NHL,VGK,D,Jaycob,Megna,1992-12-10,"6' 6""",214,88,NULL,USA,"Plantation, Florida",2012,8477034,L,0,2,0,NULL
8477447,NHL,VGK,D,Shea,Theodore,1995-08-03,"6' 2""",197,27,NULL,CAN,"Aldergrove, British Columbia",2013,8477447,L,10,24,39,NULL
8478450,NHL,VGK,D,Parker,Wotherspoon,1997-08-24,"6' 1""",190,28,NULL,CAN,"Surrey, British Columbia",2015,8478450,L,3,55,30,NULL
8479394,NHL,VGK,G,Carter,Hart,1998-08-13,"6' 2""",196,79,NULL,CAN,"Sherwood Park, Alberta",2016,8479394,L,0,0,0,0.90
8478499,NHL,VGK,G,Adin,Hill,1996-05-11,"6' 4""",222,33,NULL,CAN,"Comox, British Columbia",2015,8478499,L,0,0,0,0.90
8482761,NHL,VGK,G,Carl,Lindbom,2003-05-20,"6' 1""",186,30,NULL,SWE,Stockholm,2021,8482761,L,0,0,0,0.87
8478463,NHL,WSH,R,Anthony,Beauvillier,1997-06-08,"5' 11""",181,72,NULL,CAN,"Sorel-Tracy, Quebec",2015,8478463,L,15,30,28,NULL
8479400,NHL,WSH,C,Pierre-Luc,Dubois,1998-06-24,"6' 4""",220,80,NULL,CAN,"Ste-Agathe-des-Monts, Quebec",2016,8479400,L,5,19,19,NULL
8483573,NHL,WSH,R,Ethen,Frank,1998-02-05,"5' 11""",188,53,NULL,USA,"Aurora, Colorado",NULL,8483573,R,12,18,24,NULL
8476432,NHL,WSH,C,Boone,Jenner,1993-06-15,"6' 2""",204,22,NULL,CAN,"Dorchester, Ontario",2011,8476432,L,13,44,38,NULL
8479385,NHL,WSH,R,Jordan,Kyrou,1998-05-05,"6' 1""",189,25,NULL,CAN,"Toronto, Ontario",2016,8479385,R,18,8,46,NULL
8484186,NHL,WSH,R,Ryan,Leonard,2005-01-21,"6' 1""",205,9,NULL,USA,"Northampton, Massachusetts",2023,8484186,R,20,47,45,NULL
8483491,NHL,WSH,L,Ivan,Miroshnichenko,2004-02-04,"6' 1""",185,63,NULL,RUS,Ussuriysk,2022,8483491,R,2,2,3,NULL
8471214,NHL,WSH,L,Alex,Ovechkin,1985-09-17,"6' 3""",238,8,NULL,RUS,Moscow,2004,8471214,R,32,26,64,NULL
8481656,NHL,WSH,L,Aliaksei,Protas,2001-01-06,"6' 6""",250,21,NULL,BLR,Vitebsk,2019,8481656,L,25,20,52,NULL
8484999,NHL,WSH,L,Ilya,Protas,2006-07-18,"6' 6""",225,62,NULL,BLR,Vitebsk,2024,8484999,L,1,2,4,NULL
8482088,NHL,WSH,C,Justin,Sourdif,2002-03-24,"6' 0""",195,34,NULL,CAN,"Richmond, British Columbia",2020,8482088,R,15,35,35,NULL
8478440,NHL,WSH,C,Dylan,Strome,1997-03-07,"6' 4""",200,17,NULL,CAN,"Mississauga, Ontario",2015,8478440,L,19,46,58,NULL
8477949,NHL,WSH,R,Alex,Tuch,1996-05-10,"6' 4""",219,89,NULL,USA,"Syracuse, New York",2014,8477949,R,33,57,66,NULL
8476880,NHL,WSH,R,Tom,Wilson,1994-03-29,"6' 4""",225,43,NULL,CAN,"Toronto, Ontario",2012,8476880,R,30,117,62,NULL
8479345,NHL,WSH,D,Jakob,Chychrun,1998-03-31,"6' 2""",215,6,NULL,USA,"Boca Raton, Florida",2016,8479345,L,26,62,60,NULL
8479576,NHL,WSH,D,Vincent,Desharnais,1996-05-29,"6' 7""",225,73,NULL,CAN,"Laval, Quebec",2016,8479576,R,1,68,7,NULL
8480796,NHL,WSH,D,Martin,Fehérváry,1999-10-06,"6' 2""",215,42,NULL,SVK,Bratislava,2018,8480796,L,5,39,27,NULL
8484873,NHL,WSH,D,Cole,Hutson,2006-06-28,"5' 11""",175,44,NULL,USA,"St. Louis, Missouri",2024,8484873,L,3,8,10,NULL
8480043,NHL,WSH,D,Timothy,Liljegren,1999-04-30,"6' 1""",200,27,NULL,SWE,Kristianstad,2017,8480043,R,1,29,11,NULL
8475795,NHL,WSH,D,Dylan,McIlrath,1992-04-20,"6' 5""",240,52,NULL,CAN,"Winnipeg, Manitoba",2010,8475795,R,0,10,0,NULL
8478911,NHL,WSH,D,Matt,Roy,1995-03-01,"6' 2""",220,3,NULL,USA,"Detroit, Michigan",2015,8478911,R,2,12,19,NULL
8480873,NHL,WSH,D,Rasmus,Sandin,2000-03-07,"5' 11""",189,38,NULL,SWE,Uppsala,2018,8480873,L,5,12,29,NULL
8479292,NHL,WSH,G,Charlie,Lindgren,1993-12-18,"6' 2""",190,79,NULL,USA,"Lakeville, Minnesota",NULL,8479292,R,0,0,0,0.90
8483532,NHL,WSH,G,Clay,Stevenson,1999-03-03,"6' 4""",195,33,NULL,CAN,"Drayton Valley, Alberta",NULL,8483532,L,0,0,0,0.91
8480313,NHL,WSH,G,Logan,Thompson,1997-02-25,"6' 4""",207,48,NULL,CAN,"Calgary, Alberta",NULL,8480313,R,0,0,0,0.91
8480289,NHL,WPG,C,Morgan,Barron,1998-12-02,"6' 4""",220,36,NULL,CAN,"Halifax, Nova Scotia",2017,8480289,L,11,31,23,NULL
8482787,NHL,WPG,R,Nikita,Chibrikov,2003-02-16,"5' 10""",170,90,NULL,RUS,Moscow,2021,8482787,L,0,14,0,NULL
8478398,NHL,WPG,L,Kyle,Connor,1996-12-09,"6' 1""",183,81,NULL,USA,"Shelby Township, Michigan",2015,8478398,L,39,16,92,NULL
8480113,NHL,WPG,L,Alex,Iafallo,1993-12-21,"6' 0""",201,9,NULL,USA,"Eden, New York",NULL,8480113,L,13,14,29,NULL
8481043,NHL,WPG,L,Cole,Koepke,1998-05-17,"6' 1""",207,45,NULL,USA,"Two Harbors, Minnesota",2018,8481043,L,8,16,17,NULL
8476392,NHL,WPG,C,Adam,Lowry,1993-03-29,"6' 5""",210,17,NULL,USA,"St. Louis, Missouri",2011,8476392,L,5,32,21,NULL
8476480,NHL,WPG,C,Vladislav,Namestnikov,1992-11-22,"6' 0""",181,7,NULL,RUS,Zhukovskiy,2011,8476480,L,8,28,14,NULL
8475799,NHL,WPG,R,Nino,Niederreiter,1992-09-08,"6' 2""",218,62,NULL,CHE,Chur,2010,8475799,L,8,18,19,NULL
8482149,NHL,WPG,C,Cole,Perfetti,2002-01-01,"5' 11""",185,91,NULL,CAN,"Whitby, Ontario",2020,8482149,L,12,20,32,NULL
8482765,NHL,WPG,R,Isak,Rosen,2003-03-15,"6' 0""",185,27,NULL,SWE,Solna,2021,8482765,L,6,0,10,NULL
8476460,NHL,WPG,C,Mark,Scheifele,1993-03-15,"6' 3""",207,55,NULL,CAN,"Kitchener, Ontario",2011,8476460,R,36,43,103,NULL
8480014,NHL,WPG,C,Gabriel,Vilardi,1999-08-16,"6' 3""",216,13,NULL,CAN,"Kingston, Ontario",2017,8480014,R,30,24,69,NULL
8476331,NHL,WPG,D,Dylan,DeMelo,1993-05-01,"6' 1""",194,2,NULL,CAN,"London, Ontario",2011,8476331,R,3,40,19,NULL
8479983,NHL,WPG,D,Mario,Ferraro,1998-09-17,"5' 11""",200,38,NULL,CAN,"Toronto, Ontario",2017,8479983,L,7,35,23,NULL
8477938,NHL,WPG,D,Haydn,Fleury,1996-07-08,"6' 4""",207,24,NULL,CAN,"Carlyle, Saskatchewan",2014,8477938,L,2,12,4,NULL
8477504,NHL,WPG,D,Josh,Morrissey,1995-03-28,"6' 0""",195,44,NULL,CAN,"Calgary, Alberta",2013,8477504,L,14,30,55,NULL
8480145,NHL,WPG,D,Neal,Pionk,1995-07-29,"6' 0""",190,4,NULL,USA,"Omaha, Nebraska",NULL,8480145,R,3,37,12,NULL
8480049,NHL,WPG,D,Dylan,Samberg,1999-01-24,"6' 4""",216,54,NULL,USA,"Saginaw, Minnesota",2017,8480049,L,1,14,14,NULL
8481030,NHL,WPG,D,John,St. Ivany,1999-07-22,"6' 4""",197,6,NULL,USA,"Manhattan Beach, California",2018,8481030,R,0,6,7,NULL
8476945,NHL,WPG,G,Connor,Hellebuyck,1993-05-19,"6' 4""",207,37,NULL,USA,"Commerce, Michigan",2012,8476945,L,0,0,0,0.92
8479973,NHL,WPG,G,Stuart,Skinner,1998-11-01,"6' 4""",215,74,NULL,CAN,"Edmonton, Alberta",2017,8479973,L,0,0,0,0.90
